ID_scenario,CreatedBy,Department,Created,LastEdit,isActive,isAiUsed,isAiAgentUsed
3998,EMPLOYEE_213,Marketing & Ecosystem,13/6/2024,13/6/2024,0,0,0
3999,EMPLOYEE_213,Marketing & Ecosystem,24/4/2024,24/4/2024,0,0,0
4000,EMPLOYEE_213,Marketing & Ecosystem,11/4/2025,11/4/2025,0,1,0
4001,EMPLOYEE_213,Marketing & Ecosystem,2/9/2024,2/9/2024,0,0,0
4002,EMPLOYEE_213,Marketing & Ecosystem,24/4/2024,24/4/2024,0,0,0
4003,EMPLOYEE_213,Marketing & Ecosystem,20/9/2024,20/9/2024,0,0,0
4004,EMPLOYEE_213,Marketing & Ecosystem,24/4/2024,24/4/2024,0,0,0
4005,EMPLOYEE_213,Marketing & Ecosystem,6/2/2024,6/2/2024,0,0,0
4006,EMPLOYEE_213,Marketing & Ecosystem,19/11/2024,19/11/2024,0,0,0
4007,EMPLOYEE_213,Marketing & Ecosystem,28/5/2024,28/5/2024,0,0,0
4008,EMPLOYEE_213,Marketing & Ecosystem,25/3/2024,25/3/2024,0,0,0
4009,EMPLOYEE_213,Marketing & Ecosystem,15/5/2024,15/5/2024,0,0,0
4010,EMPLOYEE_213,Marketing & Ecosystem,2/10/2024,2/10/2024,0,1,0
4011,EMPLOYEE_213,Marketing & Ecosystem,27/10/2023,27/10/2023,0,1,0
4012,EMPLOYEE_213,Marketing & Ecosystem,31/10/2023,31/10/2023,0,1,0
4013,EMPLOYEE_213,Marketing & Ecosystem,7/3/2024,7/3/2024,0,0,0
4014,EMPLOYEE_213,Marketing & Ecosystem,15/5/2025,15/5/2025,0,1,0
4015,EMPLOYEE_213,Marketing & Ecosystem,4/11/2024,4/11/2024,0,1,0
4016,EMPLOYEE_213,Marketing & Ecosystem,10/4/2025,10/4/2025,0,1,0
4017,EMPLOYEE_213,Marketing & Ecosystem,8/10/2024,8/10/2024,0,1,0
4018,EMPLOYEE_213,Marketing & Ecosystem,23/1/2025,23/1/2025,0,1,0
4019,EMPLOYEE_213,Marketing & Ecosystem,21/1/2025,21/1/2025,0,1,0
4020,EMPLOYEE_213,Marketing & Ecosystem,8/10/2024,8/10/2024,0,1,0
4021,EMPLOYEE_213,Marketing & Ecosystem,14/2/2024,14/2/2024,0,1,0
4022,EMPLOYEE_213,Marketing & Ecosystem,7/6/2024,7/6/2024,0,0,0
4023,EMPLOYEE_213,Marketing & Ecosystem,13/12/2023,13/12/2023,0,1,0
4024,EMPLOYEE_213,Marketing & Ecosystem,4/12/2023,4/12/2023,0,0,0
4025,EMPLOYEE_213,Marketing & Ecosystem,20/12/2023,21/12/2023,0,0,0
4026,EMPLOYEE_213,Marketing & Ecosystem,14/11/2024,14/11/2024,0,0,0
4027,EMPLOYEE_213,Marketing & Ecosystem,20/12/2023,20/12/2023,0,0,0
4028,EMPLOYEE_213,Marketing & Ecosystem,12/9/2024,12/9/2024,0,1,0
4029,EMPLOYEE_213,Marketing & Ecosystem,20/9/2024,20/9/2024,0,0,0
4030,EMPLOYEE_213,Marketing & Ecosystem,4/6/2025,4/6/2025,0,0,0
4031,EMPLOYEE_213,Marketing & Ecosystem,15/4/2024,15/4/2024,0,0,0
4032,EMPLOYEE_213,Marketing & Ecosystem,4/4/2024,4/4/2024,0,0,0
4033,EMPLOYEE_213,Marketing & Ecosystem,4/4/2024,4/4/2024,0,0,0
4034,EMPLOYEE_213,Marketing & Ecosystem,26/11/2025,26/11/2025,0,0,0
4035,EMPLOYEE_213,Marketing & Ecosystem,14/11/2023,14/11/2023,0,0,0
4036,EMPLOYEE_213,Marketing & Ecosystem,24/2/2025,24/2/2025,0,0,0
4037,EMPLOYEE_213,Marketing & Ecosystem,4/10/2024,4/10/2024,0,1,0
4038,EMPLOYEE_213,Marketing & Ecosystem,1/10/2024,1/10/2024,0,0,0
4039,EMPLOYEE_213,Marketing & Ecosystem,13/2/2025,13/2/2025,0,0,0
4040,EMPLOYEE_213,Marketing & Ecosystem,9/9/2024,9/9/2024,0,1,0
4041,EMPLOYEE_213,Marketing & Ecosystem,8/1/2025,8/1/2025,0,1,0
4042,EMPLOYEE_213,Marketing & Ecosystem,27/8/2024,27/8/2024,0,0,0
4043,EMPLOYEE_213,Marketing & Ecosystem,10/6/2024,10/6/2024,0,1,0
4044,EMPLOYEE_213,Marketing & Ecosystem,27/8/2024,27/8/2024,0,0,0
4045,EMPLOYEE_213,Marketing & Ecosystem,16/10/2023,16/10/2023,0,0,0
4046,EMPLOYEE_213,Marketing & Ecosystem,15/7/2024,15/7/2024,0,0,0
4047,EMPLOYEE_213,Marketing & Ecosystem,19/8/2024,19/8/2024,0,0,0
4048,EMPLOYEE_213,Marketing & Ecosystem,27/10/2023,27/10/2023,0,0,0
4049,EMPLOYEE_213,Marketing & Ecosystem,31/10/2024,31/10/2024,0,0,0
4050,EMPLOYEE_213,Marketing & Ecosystem,11/7/2024,11/7/2024,0,0,0
4051,EMPLOYEE_213,Marketing & Ecosystem,25/4/2024,25/4/2024,0,0,0
4052,EMPLOYEE_213,Marketing & Ecosystem,3/10/2024,3/10/2024,0,1,0
4053,EMPLOYEE_213,Marketing & Ecosystem,13/5/2024,13/5/2024,0,0,0
4054,EMPLOYEE_213,Marketing & Ecosystem,27/9/2024,27/9/2024,0,0,0
4055,EMPLOYEE_213,Marketing & Ecosystem,12/2/2025,12/2/2025,0,0,0
4056,EMPLOYEE_213,Marketing & Ecosystem,5/4/2024,6/4/2024,0,0,0
4057,EMPLOYEE_213,Marketing & Ecosystem,22/5/2024,22/5/2024,0,0,0
4058,EMPLOYEE_213,Marketing & Ecosystem,5/4/2024,5/4/2024,0,0,0
4059,EMPLOYEE_213,Marketing & Ecosystem,5/4/2024,5/4/2024,0,0,0
4060,EMPLOYEE_213,Marketing & Ecosystem,6/4/2024,6/4/2024,0,0,0
4061,EMPLOYEE_213,Marketing & Ecosystem,3/4/2024,3/4/2024,0,0,0
4062,EMPLOYEE_213,Marketing & Ecosystem,16/9/2024,16/9/2024,0,0,0
4063,EMPLOYEE_213,Marketing & Ecosystem,9/4/2024,9/4/2024,0,0,0
4064,EMPLOYEE_213,Marketing & Ecosystem,9/4/2024,9/4/2024,0,0,0
4065,EMPLOYEE_213,Marketing & Ecosystem,22/4/2024,22/4/2024,0,0,0
4066,EMPLOYEE_213,Marketing & Ecosystem,19/6/2024,19/6/2024,0,0,0
4067,EMPLOYEE_213,Marketing & Ecosystem,8/8/2024,8/8/2024,0,0,0
4068,EMPLOYEE_213,Marketing & Ecosystem,6/4/2024,6/4/2024,0,0,0
4069,EMPLOYEE_213,Marketing & Ecosystem,17/5/2024,17/5/2024,0,1,0
4070,EMPLOYEE_213,Marketing & Ecosystem,28/3/2024,28/3/2024,0,0,0
4071,EMPLOYEE_213,Marketing & Ecosystem,5/4/2024,5/4/2024,0,0,0
4072,EMPLOYEE_213,Marketing & Ecosystem,5/4/2024,5/4/2024,0,0,0
4073,EMPLOYEE_213,Marketing & Ecosystem,26/11/2025,26/11/2025,0,1,0
4074,EMPLOYEE_213,Marketing & Ecosystem,13/3/2025,13/3/2025,0,1,0
4075,EMPLOYEE_213,Marketing & Ecosystem,26/7/2024,26/7/2024,0,0,0
4076,EMPLOYEE_213,Marketing & Ecosystem,17/6/2024,17/6/2024,0,1,0
4077,EMPLOYEE_213,Marketing & Ecosystem,28/11/2025,2/12/2025,0,0,0
4078,EMPLOYEE_213,Marketing & Ecosystem,30/6/2025,30/6/2025,0,1,0
4079,EMPLOYEE_213,Marketing & Ecosystem,11/6/2024,11/6/2024,0,0,0
4080,EMPLOYEE_213,Marketing & Ecosystem,20/1/2025,20/1/2025,0,0,0
4081,EMPLOYEE_213,Marketing & Ecosystem,16/1/2025,16/1/2025,0,0,0
4082,EMPLOYEE_213,Marketing & Ecosystem,22/1/2025,22/1/2025,0,0,0
4083,EMPLOYEE_213,Marketing & Ecosystem,4/6/2025,4/6/2025,0,0,0
4084,EMPLOYEE_213,Marketing & Ecosystem,13/1/2025,13/1/2025,0,0,0
4085,EMPLOYEE_213,Marketing & Ecosystem,27/11/2025,27/11/2025,0,1,0
4086,EMPLOYEE_213,Marketing & Ecosystem,29/11/2025,29/11/2025,0,0,0
4087,EMPLOYEE_213,Marketing & Ecosystem,15/1/2025,15/1/2025,0,0,0
4088,EMPLOYEE_213,Marketing & Ecosystem,5/2/2025,5/2/2025,0,0,0
4089,EMPLOYEE_213,Marketing & Ecosystem,4/4/2024,4/4/2024,0,0,0
4090,EMPLOYEE_213,Marketing & Ecosystem,29/8/2024,29/8/2024,0,0,0
4091,EMPLOYEE_213,Marketing & Ecosystem,10/1/2025,10/1/2025,0,0,0
4092,EMPLOYEE_213,Marketing & Ecosystem,25/4/2024,25/4/2024,0,0,0
4093,EMPLOYEE_213,Marketing & Ecosystem,8/4/2024,8/4/2024,0,0,0
4094,EMPLOYEE_213,Marketing & Ecosystem,6/12/2023,6/12/2023,0,0,0
4095,EMPLOYEE_213,Marketing & Ecosystem,27/5/2024,28/5/2024,0,1,0
4096,EMPLOYEE_213,Marketing & Ecosystem,30/11/2023,4/12/2023,0,0,0
4097,EMPLOYEE_213,Marketing & Ecosystem,2/5/2024,2/5/2024,0,0,0
4098,EMPLOYEE_213,Marketing & Ecosystem,27/5/2024,28/5/2024,0,1,0
4099,EMPLOYEE_213,Marketing & Ecosystem,15/5/2024,16/5/2024,0,0,0
4100,EMPLOYEE_213,Marketing & Ecosystem,17/5/2024,17/5/2024,0,0,0
4101,EMPLOYEE_213,Marketing & Ecosystem,28/11/2023,1/12/2023,0,0,0
4102,EMPLOYEE_213,Marketing & Ecosystem,30/6/2024,30/6/2024,0,1,0
4103,EMPLOYEE_213,Marketing & Ecosystem,27/6/2024,30/6/2024,0,1,0
4104,EMPLOYEE_213,Marketing & Ecosystem,2/7/2024,2/7/2024,0,0,0
4105,EMPLOYEE_213,Marketing & Ecosystem,1/7/2024,2/7/2024,0,0,0
4106,EMPLOYEE_213,Marketing & Ecosystem,21/2/2025,21/2/2025,0,0,0
4107,EMPLOYEE_213,Marketing & Ecosystem,29/10/2024,29/10/2024,0,0,0
4108,EMPLOYEE_213,Marketing & Ecosystem,21/2/2025,21/2/2025,0,0,0
4109,EMPLOYEE_213,Marketing & Ecosystem,21/2/2025,21/2/2025,0,0,0
4110,EMPLOYEE_213,Marketing & Ecosystem,21/2/2025,21/2/2025,0,0,0
4111,EMPLOYEE_213,Marketing & Ecosystem,21/2/2025,21/2/2025,0,0,0
4112,EMPLOYEE_213,Marketing & Ecosystem,21/2/2025,21/2/2025,0,0,0
4113,EMPLOYEE_213,Marketing & Ecosystem,21/2/2025,21/2/2025,0,0,0
4114,EMPLOYEE_213,Marketing & Ecosystem,21/2/2025,21/2/2025,0,0,0
4115,EMPLOYEE_213,Marketing & Ecosystem,21/2/2025,21/2/2025,0,0,0
4116,EMPLOYEE_213,Marketing & Ecosystem,21/2/2025,21/2/2025,0,0,0
4117,EMPLOYEE_213,Marketing & Ecosystem,28/10/2024,28/10/2024,0,0,0
4118,EMPLOYEE_213,Marketing & Ecosystem,20/2/2025,20/2/2025,0,1,0
4119,EMPLOYEE_213,Marketing & Ecosystem,13/12/2023,13/12/2023,0,0,0
4120,EMPLOYEE_213,Marketing & Ecosystem,21/6/2024,21/6/2024,0,0,0
4121,EMPLOYEE_213,Marketing & Ecosystem,13/12/2023,13/12/2023,0,0,0
4122,EMPLOYEE_213,Marketing & Ecosystem,20/6/2024,20/6/2024,0,1,0
4123,EMPLOYEE_213,Marketing & Ecosystem,20/6/2024,20/6/2024,0,1,0
4124,EMPLOYEE_213,Marketing & Ecosystem,17/4/2025,17/4/2025,0,0,0
4125,EMPLOYEE_213,Marketing & Ecosystem,23/10/2024,23/10/2024,0,1,0
4126,EMPLOYEE_213,Marketing & Ecosystem,4/9/2023,4/9/2023,0,1,0
4127,EMPLOYEE_213,Marketing & Ecosystem,5/2/2024,5/2/2024,0,0,0
4128,EMPLOYEE_213,Marketing & Ecosystem,15/11/2024,15/11/2024,0,1,0
4129,EMPLOYEE_213,Marketing & Ecosystem,5/2/2024,5/2/2024,0,0,0
4130,EMPLOYEE_213,Marketing & Ecosystem,10/4/2025,10/4/2025,0,1,0
4131,EMPLOYEE_213,Marketing & Ecosystem,27/5/2025,27/5/2025,0,1,0
4132,EMPLOYEE_213,Marketing & Ecosystem,28/11/2023,28/11/2023,0,1,0
4133,EMPLOYEE_213,Marketing & Ecosystem,20/2/2025,20/2/2025,0,1,0
4134,EMPLOYEE_213,Marketing & Ecosystem,21/2/2025,21/2/2025,0,0,0
4135,EMPLOYEE_213,Marketing & Ecosystem,20/2/2025,20/2/2025,0,0,0
4136,EMPLOYEE_213,Marketing & Ecosystem,25/9/2024,25/9/2024,0,1,0
4137,EMPLOYEE_213,Marketing & Ecosystem,20/2/2025,20/2/2025,0,1,0
4138,EMPLOYEE_213,Marketing & Ecosystem,30/5/2024,30/5/2024,0,0,0
4139,EMPLOYEE_213,Marketing & Ecosystem,20/2/2025,20/2/2025,0,0,0
4140,EMPLOYEE_213,Marketing & Ecosystem,24/6/2024,24/6/2024,0,0,0
4141,EMPLOYEE_213,Marketing & Ecosystem,24/6/2024,24/6/2024,0,0,0
4142,EMPLOYEE_213,Marketing & Ecosystem,29/11/2024,29/11/2024,0,0,0
4143,EMPLOYEE_213,Marketing & Ecosystem,6/6/2024,7/6/2024,0,1,0
4144,EMPLOYEE_213,Marketing & Ecosystem,21/1/2025,21/1/2025,0,0,0
4145,EMPLOYEE_213,Marketing & Ecosystem,15/12/2023,15/12/2023,0,0,0
4146,EMPLOYEE_213,Marketing & Ecosystem,24/6/2024,24/6/2024,0,0,0
4147,EMPLOYEE_213,Marketing & Ecosystem,15/12/2023,15/12/2023,0,0,0
4148,EMPLOYEE_213,Marketing & Ecosystem,15/12/2023,15/12/2023,0,0,0
4149,EMPLOYEE_213,Marketing & Ecosystem,23/8/2024,23/8/2024,0,0,0
4150,EMPLOYEE_213,Marketing & Ecosystem,18/3/2024,21/5/2024,0,1,0
4151,EMPLOYEE_213,Marketing & Ecosystem,27/5/2024,27/5/2024,0,1,0
4152,EMPLOYEE_213,Marketing & Ecosystem,23/8/2024,27/8/2024,0,0,0
4153,EMPLOYEE_213,Marketing & Ecosystem,23/8/2024,23/8/2024,0,0,0
4154,EMPLOYEE_213,Marketing & Ecosystem,21/2/2025,21/2/2025,0,0,0
4155,EMPLOYEE_213,Marketing & Ecosystem,23/8/2024,23/8/2024,0,0,0
4156,EMPLOYEE_213,Marketing & Ecosystem,21/2/2025,21/2/2025,0,0,0
4157,EMPLOYEE_213,Marketing & Ecosystem,21/2/2025,21/2/2025,0,0,0
4158,EMPLOYEE_213,Marketing & Ecosystem,23/8/2024,23/8/2024,0,0,0
4159,EMPLOYEE_213,Marketing & Ecosystem,2/9/2024,2/9/2024,0,0,0
4160,EMPLOYEE_213,Marketing & Ecosystem,12/6/2024,13/6/2024,0,0,0
4161,EMPLOYEE_213,Marketing & Ecosystem,20/6/2024,21/6/2024,0,1,0
4162,EMPLOYEE_213,Marketing & Ecosystem,14/6/2024,14/6/2024,0,0,0
4163,EMPLOYEE_213,Marketing & Ecosystem,26/10/2023,26/10/2023,0,0,0
4164,EMPLOYEE_213,Marketing & Ecosystem,4/11/2024,4/11/2024,0,1,0
4165,EMPLOYEE_213,Marketing & Ecosystem,14/6/2024,14/6/2024,0,0,0
4166,EMPLOYEE_213,Marketing & Ecosystem,14/6/2024,14/6/2024,0,0,0
4167,EMPLOYEE_213,Marketing & Ecosystem,3/5/2024,3/5/2024,0,0,0
4168,EMPLOYEE_213,Marketing & Ecosystem,21/2/2025,21/2/2025,0,0,0
4169,EMPLOYEE_213,Marketing & Ecosystem,4/4/2025,4/4/2025,0,0,0
4170,EMPLOYEE_213,Marketing & Ecosystem,4/9/2024,4/9/2024,0,0,0
4171,EMPLOYEE_213,Marketing & Ecosystem,4/3/2025,5/3/2025,0,0,0
4172,EMPLOYEE_213,Marketing & Ecosystem,20/2/2025,20/2/2025,0,1,0
4173,EMPLOYEE_213,Marketing & Ecosystem,25/10/2023,25/10/2023,0,0,0
4174,EMPLOYEE_213,Marketing & Ecosystem,12/12/2023,12/12/2023,0,1,0
4175,EMPLOYEE_213,Marketing & Ecosystem,20/2/2025,20/2/2025,0,1,0
4176,EMPLOYEE_213,Marketing & Ecosystem,12/6/2024,12/6/2024,0,1,0
4177,EMPLOYEE_213,Marketing & Ecosystem,13/12/2023,13/12/2023,0,0,0
4178,EMPLOYEE_213,Marketing & Ecosystem,20/2/2025,20/2/2025,0,1,0
4179,EMPLOYEE_213,Marketing & Ecosystem,20/2/2025,20/2/2025,0,1,0
4180,EMPLOYEE_213,Marketing & Ecosystem,12/4/2024,12/4/2024,0,0,0
4181,EMPLOYEE_213,Marketing & Ecosystem,31/1/2024,31/1/2024,0,0,0
4182,EMPLOYEE_213,Marketing & Ecosystem,11/6/2024,12/6/2024,0,1,0
4183,EMPLOYEE_213,Marketing & Ecosystem,10/6/2024,10/6/2024,0,1,0
4184,EMPLOYEE_213,Marketing & Ecosystem,7/6/2024,7/6/2024,0,1,0
4185,EMPLOYEE_213,Marketing & Ecosystem,20/2/2025,20/2/2025,0,1,0
4186,EMPLOYEE_213,Marketing & Ecosystem,10/6/2024,10/6/2024,0,1,0
4187,EMPLOYEE_213,Marketing & Ecosystem,20/2/2025,20/2/2025,0,1,0
4188,EMPLOYEE_213,Marketing & Ecosystem,7/6/2024,7/6/2024,0,1,0
4189,EMPLOYEE_213,Marketing & Ecosystem,20/2/2025,20/2/2025,0,1,0
4190,EMPLOYEE_213,Marketing & Ecosystem,20/2/2025,20/2/2025,0,1,0
4191,EMPLOYEE_213,Marketing & Ecosystem,7/6/2024,7/6/2024,0,1,0
4192,EMPLOYEE_213,Marketing & Ecosystem,10/6/2024,10/6/2024,0,1,0
4193,EMPLOYEE_213,Marketing & Ecosystem,10/6/2024,10/6/2024,0,1,0
4194,EMPLOYEE_213,Marketing & Ecosystem,10/6/2024,10/6/2024,0,1,0
4195,EMPLOYEE_213,Marketing & Ecosystem,6/6/2025,6/6/2025,0,0,0
4196,EMPLOYEE_213,Marketing & Ecosystem,10/6/2024,10/6/2024,0,1,0
4197,EMPLOYEE_213,Marketing & Ecosystem,20/2/2025,20/2/2025,0,1,0
4198,EMPLOYEE_213,Marketing & Ecosystem,20/2/2025,20/2/2025,0,1,0
4199,EMPLOYEE_213,Marketing & Ecosystem,21/2/2025,21/2/2025,0,0,0
4200,EMPLOYEE_213,Marketing & Ecosystem,26/7/2024,26/7/2024,0,0,0
4201,EMPLOYEE_213,Marketing & Ecosystem,21/2/2025,21/2/2025,0,0,0
4202,EMPLOYEE_213,Marketing & Ecosystem,26/7/2024,26/7/2024,0,0,0
4203,EMPLOYEE_213,Marketing & Ecosystem,20/2/2025,20/2/2025,0,1,0
4204,EMPLOYEE_213,Marketing & Ecosystem,19/9/2023,20/9/2023,0,0,0
4205,EMPLOYEE_213,Marketing & Ecosystem,6/6/2025,6/6/2025,0,0,0
4206,EMPLOYEE_213,Marketing & Ecosystem,5/8/2024,5/8/2024,0,1,0
4207,EMPLOYEE_213,Marketing & Ecosystem,20/2/2025,20/2/2025,0,1,0
4208,EMPLOYEE_213,Marketing & Ecosystem,21/2/2025,21/2/2025,0,0,0
4209,EMPLOYEE_213,Marketing & Ecosystem,21/2/2025,21/2/2025,0,0,0
4210,EMPLOYEE_213,Marketing & Ecosystem,10/9/2024,10/9/2024,0,0,0
4211,EMPLOYEE_213,Marketing & Ecosystem,7/8/2024,8/8/2024,0,0,0
4212,EMPLOYEE_213,Marketing & Ecosystem,21/2/2025,21/2/2025,0,0,0
4213,EMPLOYEE_213,Marketing & Ecosystem,20/2/2025,20/2/2025,0,1,0
4214,EMPLOYEE_213,Marketing & Ecosystem,20/2/2025,20/2/2025,0,1,0
4215,EMPLOYEE_213,Marketing & Ecosystem,30/10/2024,30/10/2024,0,0,0
4216,EMPLOYEE_213,Marketing & Ecosystem,13/9/2023,13/9/2023,0,0,0
4217,EMPLOYEE_213,Marketing & Ecosystem,22/1/2025,22/1/2025,0,0,0
4218,EMPLOYEE_213,Marketing & Ecosystem,25/9/2023,25/9/2023,0,0,0
4219,EMPLOYEE_213,Marketing & Ecosystem,30/10/2024,30/10/2024,0,0,0
4220,EMPLOYEE_213,Marketing & Ecosystem,10/5/2024,10/5/2024,0,1,0
4221,EMPLOYEE_213,Marketing & Ecosystem,8/5/2024,9/5/2024,0,1,0
4222,EMPLOYEE_213,Marketing & Ecosystem,6/6/2025,6/6/2025,0,0,0
4223,EMPLOYEE_213,Marketing & Ecosystem,10/5/2024,10/5/2024,0,1,0
4224,EMPLOYEE_213,Marketing & Ecosystem,10/5/2024,10/5/2024,0,1,0
4225,EMPLOYEE_213,Marketing & Ecosystem,9/5/2024,10/5/2024,0,1,0
4226,EMPLOYEE_213,Marketing & Ecosystem,9/5/2024,10/5/2024,0,1,0
4227,EMPLOYEE_213,Marketing & Ecosystem,14/5/2024,14/5/2024,0,0,0
4228,EMPLOYEE_213,Marketing & Ecosystem,12/3/2024,13/3/2024,0,0,0
4229,EMPLOYEE_213,Marketing & Ecosystem,12/2/2024,12/2/2024,0,1,0
4230,EMPLOYEE_213,Marketing & Ecosystem,10/5/2024,14/5/2024,0,0,0
4231,EMPLOYEE_213,Marketing & Ecosystem,22/2/2024,22/2/2024,0,1,0
4232,EMPLOYEE_213,Marketing & Ecosystem,21/2/2025,21/2/2025,0,0,0
4233,EMPLOYEE_213,Marketing & Ecosystem,13/2/2024,13/2/2024,0,1,0
4234,EMPLOYEE_213,Marketing & Ecosystem,13/2/2024,13/2/2024,0,1,0
4235,EMPLOYEE_213,Marketing & Ecosystem,27/10/2023,27/10/2023,0,0,0
4236,EMPLOYEE_213,Marketing & Ecosystem,26/10/2023,26/10/2023,0,0,0
4237,EMPLOYEE_213,Marketing & Ecosystem,5/9/2024,5/9/2024,0,1,0
4238,EMPLOYEE_213,Marketing & Ecosystem,13/2/2024,13/2/2024,0,1,0
4239,EMPLOYEE_213,Marketing & Ecosystem,27/10/2023,27/10/2023,0,0,0
4240,EMPLOYEE_213,Marketing & Ecosystem,14/2/2024,14/2/2024,0,1,0
4241,EMPLOYEE_213,Marketing & Ecosystem,5/3/2025,5/3/2025,0,0,0
4242,EMPLOYEE_213,Marketing & Ecosystem,19/12/2023,20/12/2023,0,0,0
4243,EMPLOYEE_213,Marketing & Ecosystem,21/2/2025,21/2/2025,0,0,0
4244,EMPLOYEE_213,Marketing & Ecosystem,5/9/2024,5/9/2024,0,0,0
4245,EMPLOYEE_213,Marketing & Ecosystem,19/4/2024,19/4/2024,0,0,0
4246,EMPLOYEE_213,Marketing & Ecosystem,22/12/2023,22/12/2023,0,0,0
4247,EMPLOYEE_213,Marketing & Ecosystem,12/9/2023,12/9/2023,0,0,0
4248,EMPLOYEE_213,Marketing & Ecosystem,10/9/2024,10/9/2024,0,0,0
4249,EMPLOYEE_213,Marketing & Ecosystem,3/10/2024,3/10/2024,0,1,0
4250,EMPLOYEE_213,Marketing & Ecosystem,7/10/2024,8/10/2024,0,1,0
4251,EMPLOYEE_213,Marketing & Ecosystem,20/2/2025,20/2/2025,0,1,0
4252,EMPLOYEE_213,Marketing & Ecosystem,1/2/2024,1/2/2024,0,1,0
4253,EMPLOYEE_213,Marketing & Ecosystem,1/2/2024,1/2/2024,0,1,0
4254,EMPLOYEE_213,Marketing & Ecosystem,15/3/2024,15/3/2024,0,1,0
4255,EMPLOYEE_213,Marketing & Ecosystem,10/4/2024,10/4/2024,0,0,0
4256,EMPLOYEE_213,Marketing & Ecosystem,25/7/2024,25/7/2024,0,1,0
4257,EMPLOYEE_213,Marketing & Ecosystem,15/3/2024,15/3/2024,0,1,0
4258,EMPLOYEE_213,Marketing & Ecosystem,30/10/2023,11/4/2024,0,0,0
4259,EMPLOYEE_213,Marketing & Ecosystem,14/4/2025,14/4/2025,0,1,0
4260,EMPLOYEE_213,Marketing & Ecosystem,21/2/2025,21/2/2025,0,0,0
4261,EMPLOYEE_213,Marketing & Ecosystem,17/1/2025,17/1/2025,0,1,0
4262,EMPLOYEE_213,Marketing & Ecosystem,30/1/2024,30/1/2024,0,0,0
4263,EMPLOYEE_213,Marketing & Ecosystem,4/9/2024,4/9/2024,0,0,0
4264,EMPLOYEE_213,Marketing & Ecosystem,12/4/2024,15/4/2024,0,0,0
4265,EMPLOYEE_213,Marketing & Ecosystem,15/4/2024,15/4/2024,0,0,0
4266,EMPLOYEE_213,Marketing & Ecosystem,18/12/2023,12/4/2024,0,0,0
4267,EMPLOYEE_213,Marketing & Ecosystem,15/4/2024,15/4/2024,0,0,0
4268,EMPLOYEE_213,Marketing & Ecosystem,11/4/2024,11/4/2024,0,0,0
4269,EMPLOYEE_213,Marketing & Ecosystem,18/7/2024,19/7/2024,0,1,0
4270,EMPLOYEE_213,Marketing & Ecosystem,10/1/2024,10/1/2024,0,0,0
4271,EMPLOYEE_213,Marketing & Ecosystem,18/7/2024,19/7/2024,0,1,0
4272,EMPLOYEE_213,Marketing & Ecosystem,27/10/2025,28/10/2025,0,1,0
4273,EMPLOYEE_213,Marketing & Ecosystem,13/11/2025,25/11/2025,0,1,0
4274,EMPLOYEE_213,Marketing & Ecosystem,24/11/2025,25/11/2025,0,1,0
4275,EMPLOYEE_213,Marketing & Ecosystem,20/11/2025,24/11/2025,0,1,0
4276,EMPLOYEE_213,Marketing & Ecosystem,27/2/2026,28/2/2026,0,1,0
4277,EMPLOYEE_213,Marketing & Ecosystem,5/6/2025,11/6/2025,0,1,0
4278,EMPLOYEE_213,Marketing & Ecosystem,14/7/2025,4/9/2025,0,1,0
4279,EMPLOYEE_213,Marketing & Ecosystem,5/6/2025,11/7/2025,0,0,0
4280,EMPLOYEE_213,Marketing & Ecosystem,26/1/2026,26/1/2026,0,1,0
4281,EMPLOYEE_213,Marketing & Ecosystem,5/6/2025,26/1/2026,0,1,0
4282,EMPLOYEE_213,Marketing & Ecosystem,2/3/2026,2/3/2026,0,0,0
4283,EMPLOYEE_213,Marketing & Ecosystem,26/1/2026,26/1/2026,0,0,0
4284,EMPLOYEE_213,Marketing & Ecosystem,26/1/2026,26/1/2026,0,1,0
4285,EMPLOYEE_213,Marketing & Ecosystem,8/1/2026,8/1/2026,0,0,1
4286,EMPLOYEE_213,Marketing & Ecosystem,26/1/2026,26/1/2026,0,1,0
4287,EMPLOYEE_213,Marketing & Ecosystem,8/10/2025,13/10/2025,0,1,0
4288,EMPLOYEE_213,Marketing & Ecosystem,17/11/2025,24/11/2025,0,1,0
4289,EMPLOYEE_213,Marketing & Ecosystem,11/2/2026,11/2/2026,0,0,0
4290,EMPLOYEE_213,Marketing & Ecosystem,9/9/2025,9/9/2025,0,0,0
4291,EMPLOYEE_213,Marketing & Ecosystem,12/1/2026,12/1/2026,0,1,1
4292,EMPLOYEE_213,Marketing & Ecosystem,26/1/2026,26/1/2026,0,0,0
4293,EMPLOYEE_213,Marketing & Ecosystem,9/9/2025,9/9/2025,0,0,0
4294,EMPLOYEE_213,Marketing & Ecosystem,22/1/2026,22/1/2026,0,1,0
4295,EMPLOYEE_213,Marketing & Ecosystem,27/1/2026,27/1/2026,0,1,0
4296,EMPLOYEE_213,Marketing & Ecosystem,26/1/2026,26/1/2026,0,1,0
4297,EMPLOYEE_213,Marketing & Ecosystem,26/1/2026,26/1/2026,0,1,0
4298,EMPLOYEE_213,Marketing & Ecosystem,8/1/2026,8/1/2026,0,1,1
4299,EMPLOYEE_213,Marketing & Ecosystem,26/1/2026,26/1/2026,0,1,0
4300,EMPLOYEE_213,Marketing & Ecosystem,7/5/2025,2/6/2025,0,1,0
